# Source Data for Fig. 7a: independent leakage model, k1 = k2 = k = 1
# Recomputed from the closed forms in the paper, not from the co-author's code.
# Input state alpha = sqrt(0.6), beta = sqrt(0.4).
time,gamma,expected_holevo_bits,eve_fidelity
1.860,0.0,0.1625625806,0.9339797509
1.870,0.0,0.1609575701,0.9346581250
1.880,0.0,0.1593682820,0.9353293241
1.890,0.0,0.1577945647,0.9359934281
1.900,0.0,0.1562362680,0.9366505159
1.910,0.0,0.1546932433,0.9373006654
1.920,0.0,0.1531653431,0.9379439534
1.930,0.0,0.1516524216,0.9385804561
1.940,0.0,0.1501543342,0.9392102486
1.950,0.0,0.1486709376,0.9398334051
1.960,0.0,0.1472020898,0.9404499989
1.970,0.0,0.1457476503,0.9410601026
1.980,0.0,0.1443074799,0.9416637877
1.990,0.0,0.1428814405,0.9422611250
2.000,0.0,0.1414693956,0.9428521843
2.010,0.0,0.1400712097,0.9434370349
2.020,0.0,0.1386867486,0.9440157450
2.030,0.0,0.1373158796,0.9445883819
2.040,0.0,0.1359584711,0.9451550124
2.050,0.0,0.1346143926,0.9457157024
2.060,0.0,0.1332835150,0.9462705170
2.070,0.0,0.1319657104,0.9468195204
2.080,0.0,0.1306608521,0.9473627763
2.090,0.0,0.1293688145,0.9479003474
2.100,0.0,0.1280894734,0.9484322960
2.110,0.0,0.1268227054,0.9489586833
2.120,0.0,0.1255683887,0.9494795700
2.130,0.0,0.1243264023,0.9499950160
2.140,0.0,0.1230966266,0.9505050806
2.150,0.0,0.1218789430,0.9510098223
2.160,0.0,0.1206732339,0.9515092990
2.170,0.0,0.1194793832,0.9520035679
2.180,0.0,0.1182972754,0.9524926856
2.190,0.0,0.1171267965,0.9529767078
2.200,0.0,0.1159678334,0.9534556898
2.210,0.0,0.1148202741,0.9539296862
2.220,0.0,0.1136840077,0.9543987510
2.230,0.0,0.1125589243,0.9548629375
2.240,0.0,0.1114449150,0.9553222984
2.250,0.0,0.1103418721,0.9557768858
2.260,0.0,0.1092496887,0.9562267512
2.270,0.0,0.1081682591,0.9566719457
2.280,0.0,0.1070974787,0.9571125194
2.290,0.0,0.1060372435,0.9575485221
2.300,0.0,0.1049874508,0.9579800031
2.310,0.0,0.1039479989,0.9584070110
2.320,0.0,0.1029187870,0.9588295937
2.330,0.0,0.1018997151,0.9592477990
2.340,0.0,0.1008906844,0.9596616736
2.350,0.0,0.0998915970,0.9600712642
2.360,0.0,0.0989023557,0.9604766165
2.370,0.0,0.0979228645,0.9608777760
2.380,0.0,0.0969530283,0.9612747876
2.390,0.0,0.0959927528,0.9616676956
2.400,0.0,0.0950419446,0.9620565439
2.410,0.0,0.0941005112,0.9624413758
2.420,0.0,0.0931683611,0.9628222343
2.430,0.0,0.0922454036,0.9631991618
2.440,0.0,0.0913315488,0.9635722000
2.450,0.0,0.0904267077,0.9639413906
2.460,0.0,0.0895307923,0.9643067745
2.470,0.0,0.0886437153,0.9646683921
2.480,0.0,0.0877653902,0.9650262836
2.490,0.0,0.0868957314,0.9653804885
2.500,0.0,0.0860346541,0.9657310461
2.510,0.0,0.0851820744,0.9660779950
2.520,0.0,0.0843379092,0.9664213735
2.530,0.0,0.0835020759,0.9667612196
2.540,0.0,0.0826744932,0.9670975706
2.550,0.0,0.0818550802,0.9674304636
2.560,0.0,0.0810437568,0.9677599352
2.570,0.0,0.0802404440,0.9680860215
2.580,0.0,0.0794450631,0.9684087585
2.590,0.0,0.0786575365,0.9687281814
2.600,0.0,0.0778777871,0.9690443254
2.610,0.0,0.0771057389,0.9693572250
2.620,0.0,0.0763413163,0.9696669144
2.630,0.0,0.0755844445,0.9699734275
2.640,0.0,0.0748350496,0.9702767979
2.650,0.0,0.0740930581,0.9705770585
2.660,0.0,0.0733583975,0.9708742422
2.670,0.0,0.0726309958,0.9711683814
2.680,0.0,0.0719107819,0.9714595080
2.690,0.0,0.0711976852,0.9717476538
2.700,0.0,0.0704916358,0.9720328500
2.710,0.0,0.0697925646,0.9723151277
2.720,0.0,0.0691004032,0.9725945174
2.730,0.0,0.0684150835,0.9728710496
2.740,0.0,0.0677365386,0.9731447541
2.750,0.0,0.0670647018,0.9734156606
2.760,0.0,0.0663995072,0.9736837984
2.770,0.0,0.0657408897,0.9739491966
2.780,0.0,0.0650887845,0.9742118838
2.790,0.0,0.0644431278,0.9744718883
2.800,0.0,0.0638038561,0.9747292382
2.810,0.0,0.0631709067,0.9749839613
2.820,0.0,0.0625442174,0.9752360850
2.830,0.0,0.0619237267,0.9754856365
2.840,0.0,0.0613093737,0.9757326426
2.850,0.0,0.0607010979,0.9759771299
2.860,0.0,0.0600988397,0.9762191246
2.870,0.0,0.0595025399,0.9764586528
2.880,0.0,0.0589121398,0.9766957401
2.890,0.0,0.0583275815,0.9769304120
2.900,0.0,0.0577488073,0.9771626936
2.910,0.0,0.0571757605,0.9773926098
2.920,0.0,0.0566083846,0.9776201852
2.930,0.0,0.0560466239,0.9778454442
2.940,0.0,0.0554904230,0.9780684107
2.950,0.0,0.0549397273,0.9782891087
2.960,0.0,0.0543944825,0.9785075618
2.970,0.0,0.0538546350,0.9787237931
2.980,0.0,0.0533201316,0.9789378258
2.990,0.0,0.0527909197,0.9791496827
3.000,0.0,0.0522669471,0.9793593864
3.010,0.0,0.0517481623,0.9795669591
3.020,0.0,0.0512345141,0.9797724230
3.030,0.0,0.0507259520,0.9799757998
3.040,0.0,0.0502224258,0.9801771113
3.050,0.0,0.0497238860,0.9803763787
3.060,0.0,0.0492302832,0.9805736233
3.070,0.0,0.0487415690,0.9807688660
3.080,0.0,0.0482576951,0.9809621273
3.090,0.0,0.0477786137,0.9811534279
3.100,0.0,0.0473042777,0.9813427880
3.110,0.0,0.0468346403,0.9815302277
3.120,0.0,0.0463696551,0.9817157666
3.130,0.0,0.0459092762,0.9818994246
3.140,0.0,0.0454534582,0.9820812209
3.150,0.0,0.0450021561,0.9822611748
3.160,0.0,0.0445553255,0.9824393053
3.170,0.0,0.0441129220,0.9826156312
3.180,0.0,0.0436749022,0.9827901710
3.190,0.0,0.0432412227,0.9829629432
3.200,0.0,0.0428118407,0.9831339659
3.210,0.0,0.0423867138,0.9833032573
3.220,0.0,0.0419658000,0.9834708350
3.230,0.0,0.0415490576,0.9836367167
3.240,0.0,0.0411364457,0.9838009198
3.250,0.0,0.0407279232,0.9839634617
3.260,0.0,0.0403234500,0.9841243594
3.270,0.0,0.0399229860,0.9842836297
3.280,0.0,0.0395264915,0.9844412895
3.290,0.0,0.0391339275,0.9845973551
3.300,0.0,0.0387452551,0.9847518431
3.310,0.0,0.0383604359,0.9849047695
3.320,0.0,0.0379794317,0.9850561505
3.330,0.0,0.0376022050,0.9852060018
3.340,0.0,0.0372287184,0.9853543391
3.350,0.0,0.0368589349,0.9855011780
3.360,0.0,0.0364928180,0.9856465337
3.370,0.0,0.0361303315,0.9857904216
3.380,0.0,0.0357714394,0.9859328566
3.390,0.0,0.0354161062,0.9860738537
3.400,0.0,0.0350642969,0.9862134274
3.410,0.0,0.0347159764,0.9863515925
3.420,0.0,0.0343711104,0.9864883632
3.430,0.0,0.0340296648,0.9866237539
3.440,0.0,0.0336916056,0.9867577787
3.450,0.0,0.0333568994,0.9868904516
3.460,0.0,0.0330255132,0.9870217862
3.470,0.0,0.0326974139,0.9871517964
3.480,0.0,0.0323725692,0.9872804957
3.490,0.0,0.0320509469,0.9874078974
3.500,0.0,0.0317325150,0.9875340148
3.510,0.0,0.0314172421,0.9876588610
3.520,0.0,0.0311050969,0.9877824489
3.530,0.0,0.0307960485,0.9879047915
3.540,0.0,0.0304900661,0.9880259014
3.550,0.0,0.0301871196,0.9881457911
3.560,0.0,0.0298871788,0.9882644732
3.570,0.0,0.0295902140,0.9883819599
3.580,0.0,0.0292961959,0.9884982633
3.590,0.0,0.0290050951,0.9886133957
3.600,0.0,0.0287168829,0.9887273688
3.610,0.0,0.0284315307,0.9888401946
3.620,0.0,0.0281490101,0.9889518846
3.630,0.0,0.0278692932,0.9890624504
3.640,0.0,0.0275923522,0.9891719035
3.650,0.0,0.0273181596,0.9892802552
3.660,0.0,0.0270466882,0.9893875167
3.670,0.0,0.0267779111,0.9894936991
3.680,0.0,0.0265118016,0.9895988133
3.690,0.0,0.0262483333,0.9897028703
3.700,0.0,0.0259874800,0.9898058807
3.710,0.0,0.0257292159,0.9899078552
3.720,0.0,0.0254735154,0.9900088043
3.730,0.0,0.0252203529,0.9901087385
3.740,0.0,0.0249697035,0.9902076680
3.750,0.0,0.0247215421,0.9903056030
3.760,0.0,0.0244758443,0.9904025537
3.770,0.0,0.0242325855,0.9904985300
3.780,0.0,0.0239917417,0.9905935418
3.790,0.0,0.0237532888,0.9906875989
3.800,0.0,0.0235172033,0.9907807110
3.810,0.0,0.0232834617,0.9908728877
3.820,0.0,0.0230520407,0.9909641384
3.830,0.0,0.0228229173,0.9910544725
3.840,0.0,0.0225960689,0.9911438994
3.850,0.0,0.0223714728,0.9912324282
3.860,0.0,0.0221491068,0.9913200680
3.870,0.0,0.0219289487,0.9914068279
3.880,0.0,0.0217109767,0.9914927167
3.890,0.0,0.0214951691,0.9915777432
3.900,0.0,0.0212815044,0.9916619163
3.910,0.0,0.0210699615,0.9917452444
3.920,0.0,0.0208605193,0.9918277363
3.930,0.0,0.0206531569,0.9919094003
3.940,0.0,0.0204478538,0.9919902449
3.950,0.0,0.0202445896,0.9920702782
3.960,0.0,0.0200433440,0.9921495086
3.970,0.0,0.0198440971,0.9922279441
3.980,0.0,0.0196468290,0.9923055928
3.990,0.0,0.0194515200,0.9923824627
4.000,0.0,0.0192581509,0.9924585615
4.010,0.0,0.0190667023,0.9925338972
4.020,0.0,0.0188771553,0.9926084773
4.030,0.0,0.0186894909,0.9926823097
4.040,0.0,0.0185036905,0.9927554017
4.050,0.0,0.0183197356,0.9928277609
4.060,0.0,0.0181376079,0.9928993947
4.070,0.0,0.0179572894,0.9929703104
4.080,0.0,0.0177787619,0.9930405152
4.090,0.0,0.0176020079,0.9931100164
4.100,0.0,0.0174270097,0.9931788210
4.110,0.0,0.0172537499,0.9932469361
4.120,0.0,0.0170822112,0.9933143686
4.130,0.0,0.0169123767,0.9933811255
4.140,0.0,0.0167442293,0.9934472135
4.150,0.0,0.0165777523,0.9935126393
4.160,0.0,0.0164129293,0.9935774097
4.170,0.0,0.0162497437,0.9936415313
4.180,0.0,0.0160881793,0.9937050106
4.190,0.0,0.0159282201,0.9937678540
4.200,0.0,0.0157698502,0.9938300681
4.210,0.0,0.0156130537,0.9938916591
4.220,0.0,0.0154578150,0.9939526333
4.230,0.0,0.0153041187,0.9940129969
4.240,0.0,0.0151519496,0.9940727561
4.250,0.0,0.0150012923,0.9941319170
4.260,0.0,0.0148521321,0.9941904856
4.270,0.0,0.0147044539,0.9942484679
4.280,0.0,0.0145582431,0.9943058697
4.290,0.0,0.0144134851,0.9943626969
4.300,0.0,0.0142701655,0.9944189554
4.310,0.0,0.0141282700,0.9944746507
4.320,0.0,0.0139877846,0.9945297887
4.330,0.0,0.0138486952,0.9945843749
4.340,0.0,0.0137109879,0.9946384148
4.350,0.0,0.0135746490,0.9946919140
4.360,0.0,0.0134396650,0.9947448778
4.370,0.0,0.0133060224,0.9947973118
4.380,0.0,0.0131737080,0.9948492211
4.390,0.0,0.0130427084,0.9949006112
4.400,0.0,0.0129130107,0.9949514871
4.410,0.0,0.0127846019,0.9950018542
4.420,0.0,0.0126574693,0.9950517174
4.430,0.0,0.0125316002,0.9951010819
4.440,0.0,0.0124069820,0.9951499526
4.450,0.0,0.0122836023,0.9951983346
4.460,0.0,0.0121614488,0.9952462328
4.470,0.0,0.0120405094,0.9952936520
4.480,0.0,0.0119207720,0.9953405970
4.490,0.0,0.0118022247,0.9953870725
4.500,0.0,0.0116848556,0.9954330834
4.510,0.0,0.0115686531,0.9954786343
4.520,0.0,0.0114536055,0.9955237298
4.530,0.0,0.0113397015,0.9955683744
4.540,0.0,0.0112269296,0.9956125728
4.550,0.0,0.0111152786,0.9956563293
4.560,0.0,0.0110047374,0.9956996484
4.570,0.0,0.0108952949,0.9957425346
4.580,0.0,0.0107869403,0.9957849921
4.590,0.0,0.0106796628,0.9958270252
4.600,0.0,0.0105734516,0.9958686383
4.610,0.0,0.0104682962,0.9959098355
4.620,0.0,0.0103641860,0.9959506210
4.630,0.0,0.0102611108,0.9959909990
4.640,0.0,0.0101590602,0.9960309735
4.650,0.0,0.0100580240,0.9960705486
4.660,0.0,0.0099579922,0.9961097282
4.670,0.0,0.0098589548,0.9961485165
4.680,0.0,0.0097609019,0.9961869171
4.690,0.0,0.0096638238,0.9962249342
4.700,0.0,0.0095677107,0.9962625715
4.710,0.0,0.0094725531,0.9962998328
4.720,0.0,0.0093783415,0.9963367219
4.730,0.0,0.0092850665,0.9963732425
4.740,0.0,0.0091927188,0.9964093983
4.750,0.0,0.0091012891,0.9964451930
4.760,0.0,0.0090107684,0.9964806302
4.770,0.0,0.0089211477,0.9965157135
4.780,0.0,0.0088324179,0.9965504464
4.790,0.0,0.0087445703,0.9965848325
4.800,0.0,0.0086575960,0.9966188752
4.810,0.0,0.0085714865,0.9966525779
4.820,0.0,0.0084862331,0.9966859441
4.830,0.0,0.0084018272,0.9967189771
4.840,0.0,0.0083182606,0.9967516804
4.850,0.0,0.0082355248,0.9967840570
4.860,0.0,0.0081536116,0.9968161105
4.870,0.0,0.0080725128,0.9968478439
4.880,0.0,0.0079922204,0.9968792605
4.890,0.0,0.0079127263,0.9969103635
4.900,0.0,0.0078340226,0.9969411560
4.910,0.0,0.0077561014,0.9969716411
4.920,0.0,0.0076789549,0.9970018219
4.930,0.0,0.0076025756,0.9970317015
4.940,0.0,0.0075269556,0.9970612828
4.950,0.0,0.0074520876,0.9970905689
4.960,0.0,0.0073779640,0.9971195626
4.970,0.0,0.0073045774,0.9971482670
4.980,0.0,0.0072319206,0.9971766849
4.990,0.0,0.0071599862,0.9972048192
5.000,0.0,0.0070887670,0.9972326728
0.000,0.1,0.8899796402,0.5000000000
0.010,0.1,0.8816433244,0.5060056242
0.020,0.1,0.8733796768,0.5119282061
0.030,0.1,0.8651881780,0.5177690330
0.040,0.1,0.8570683095,0.5235293705
0.050,0.1,0.8490195543,0.5292104623
0.060,0.1,0.8410413964,0.5348135312
0.070,0.1,0.8331333212,0.5403397793
0.080,0.1,0.8252948157,0.5457903880
0.090,0.1,0.8175253680,0.5511665189
0.100,0.1,0.8098244681,0.5564693140
0.110,0.1,0.8021916073,0.5616998958
0.120,0.1,0.7946262787,0.5668593681
0.130,0.1,0.7871279768,0.5719488158
0.140,0.1,0.7796961982,0.5769693058
0.150,0.1,0.7723304411,0.5819218869
0.160,0.1,0.7650302054,0.5868075903
0.170,0.1,0.7577949931,0.5916274299
0.180,0.1,0.7506243079,0.5963824027
0.190,0.1,0.7435176556,0.6010734889
0.200,0.1,0.7364745439,0.6057016524
0.210,0.1,0.7294944827,0.6102678410
0.220,0.1,0.7225769837,0.6147729866
0.230,0.1,0.7157215609,0.6192180057
0.240,0.1,0.7089277304,0.6236037995
0.250,0.1,0.7021950103,0.6279312543
0.260,0.1,0.6955229212,0.6322012416
0.270,0.1,0.6889109857,0.6364146185
0.280,0.1,0.6823587286,0.6405722280
0.290,0.1,0.6758656773,0.6446748992
0.300,0.1,0.6694313612,0.6487234473
0.310,0.1,0.6630553122,0.6527186742
0.320,0.1,0.6567370645,0.6566613687
0.330,0.1,0.6504761545,0.6605523065
0.340,0.1,0.6442721214,0.6643922507
0.350,0.1,0.6381245065,0.6681819517
0.360,0.1,0.6320328537,0.6719221478
0.370,0.1,0.6259967092,0.6756135652
0.380,0.1,0.6200156218,0.6792569182
0.390,0.1,0.6140891427,0.6828529094
0.400,0.1,0.6082168257,0.6864022302
0.410,0.1,0.6023982271,0.6899055605
0.420,0.1,0.5966329057,0.6933635693
0.430,0.1,0.5909204228,0.6967769147
0.440,0.1,0.5852603422,0.7001462443
0.450,0.1,0.5796522306,0.7034721949
0.460,0.1,0.5740956568,0.7067553935
0.470,0.1,0.5685901926,0.7099964566
0.480,0.1,0.5631354121,0.7131959909
0.490,0.1,0.5577308921,0.7163545935
0.500,0.1,0.5523762121,0.7194728516
0.510,0.1,0.5470709540,0.7225513432
0.520,0.1,0.5418147025,0.7255906372
0.530,0.1,0.5366070449,0.7285912932
0.540,0.1,0.5314475711,0.7315538617
0.550,0.1,0.5263358734,0.7344788849
0.560,0.1,0.5212715472,0.7373668961
0.570,0.1,0.5162541901,0.7402184200
0.580,0.1,0.5112834026,0.7430339733
0.590,0.1,0.5063587877,0.7458140642
0.600,0.1,0.5014799510,0.7485591931
0.610,0.1,0.4966465009,0.7512698525
0.620,0.1,0.4918580484,0.7539465269
0.630,0.1,0.4871142069,0.7565896935
0.640,0.1,0.4824145927,0.7591998217
0.650,0.1,0.4777588247,0.7617773737
0.660,0.1,0.4731465243,0.7643228044
0.670,0.1,0.4685773155,0.7668365617
0.680,0.1,0.4640508251,0.7693190864
0.690,0.1,0.4595666824,0.7717708123
0.700,0.1,0.4551245194,0.7741921667
0.710,0.1,0.4507239705,0.7765835702
0.720,0.1,0.4463646730,0.7789454367
0.730,0.1,0.4420462665,0.7812781739
0.740,0.1,0.4377683933,0.7835821830
0.750,0.1,0.4335306985,0.7858578591
0.760,0.1,0.4293328294,0.7881055912
0.770,0.1,0.4251744362,0.7903257624
0.780,0.1,0.4210551714,0.7925187497
0.790,0.1,0.4169746903,0.7946849245
0.800,0.1,0.4129326505,0.7968246524
0.810,0.1,0.4089287125,0.7989382935
0.820,0.1,0.4049625388,0.8010262022
0.830,0.1,0.4010337950,0.8030887278
0.840,0.1,0.3971421488,0.8051262140
0.850,0.1,0.3932872707,0.8071389994
0.860,0.1,0.3894688333,0.8091274175
0.870,0.1,0.3856865122,0.8110917967
0.880,0.1,0.3819399851,0.8130324603
0.890,0.1,0.3782289323,0.8149497270
0.900,0.1,0.3745530366,0.8168439104
0.910,0.1,0.3709119832,0.8187153196
0.920,0.1,0.3673054596,0.8205642589
0.930,0.1,0.3637331560,0.8223910281
0.940,0.1,0.3601947649,0.8241959226
0.950,0.1,0.3566899812,0.8259792332
0.960,0.1,0.3532185020,0.8277412464
0.970,0.1,0.3497800272,0.8294822445
0.980,0.1,0.3463742588,0.8312025057
0.990,0.1,0.3430009011,0.8329023037
1.000,0.1,0.3396596609,0.8345819086
1.010,0.1,0.3363502473,0.8362415861
1.020,0.1,0.3330723718,0.8378815982
1.030,0.1,0.3298257481,0.8395022030
1.040,0.1,0.3266100922,0.8411036547
1.050,0.1,0.3234251224,0.8426862039
1.060,0.1,0.3202705594,0.8442500975
1.070,0.1,0.3171461261,0.8457955786
1.080,0.1,0.3140515475,0.8473228869
1.090,0.1,0.3109865511,0.8488322586
1.100,0.1,0.3079508664,0.8503239265
1.110,0.1,0.3049442252,0.8517981198
1.120,0.1,0.3019663617,0.8532550645
1.130,0.1,0.2990170119,0.8546949834
1.140,0.1,0.2960959144,0.8561180960
1.150,0.1,0.2932028096,0.8575246185
1.160,0.1,0.2903374402,0.8589147641
1.170,0.1,0.2874995511,0.8602887430
1.180,0.1,0.2846888893,0.8616467623
1.190,0.1,0.2819052038,0.8629890260
1.200,0.1,0.2791482459,0.8643157353
1.210,0.1,0.2764177688,0.8656270886
1.220,0.1,0.2737135279,0.8669232814
1.230,0.1,0.2710352806,0.8682045062
1.240,0.1,0.2683827863,0.8694709530
1.250,0.1,0.2657558065,0.8707228092
1.260,0.1,0.2631541048,0.8719602591
1.270,0.1,0.2605774467,0.8731834849
1.280,0.1,0.2580255996,0.8743926658
1.290,0.1,0.2554983332,0.8755879787
1.300,0.1,0.2529954188,0.8767695980
1.310,0.1,0.2505166300,0.8779376956
1.320,0.1,0.2480617420,0.8790924409
1.330,0.1,0.2456305321,0.8802340010
1.340,0.1,0.2432227797,0.8813625408
1.350,0.1,0.2408382657,0.8824782227
1.360,0.1,0.2384767733,0.8835812068
1.370,0.1,0.2361380873,0.8846716512
1.380,0.1,0.2338219945,0.8857497115
1.390,0.1,0.2315282834,0.8868155414
1.400,0.1,0.2292567445,0.8878692923
1.410,0.1,0.2270071700,0.8889111137
1.420,0.1,0.2247793542,0.8899411528
1.430,0.1,0.2225730927,0.8909595549
1.440,0.1,0.2203881833,0.8919664632
1.450,0.1,0.2182244255,0.8929620191
1.460,0.1,0.2160816204,0.8939463620
1.470,0.1,0.2139595709,0.8949196293
1.480,0.1,0.2118580817,0.8958819565
1.490,0.1,0.2097769593,0.8968334774
1.500,0.1,0.2077160118,0.8977743239
1.510,0.1,0.2056750489,0.8987046260
1.520,0.1,0.2036538821,0.8996245123
1.530,0.1,0.2016523246,0.9005341091
1.540,0.1,0.1996701912,0.9014335414
1.550,0.1,0.1977072984,0.9023229325
1.560,0.1,0.1957634643,0.9032024038
1.570,0.1,0.1938385086,0.9040720752
1.580,0.1,0.1919322526,0.9049320650
1.590,0.1,0.1900445192,0.9057824899
1.600,0.1,0.1881751330,0.9066234651
1.610,0.1,0.1863239200,0.9074551041
1.620,0.1,0.1844907079,0.9082775190
1.630,0.1,0.1826753258,0.9090908203
1.640,0.1,0.1808776045,0.9098951172
1.650,0.1,0.1790973762,0.9106905173
1.660,0.1,0.1773344746,0.9114771269
1.670,0.1,0.1755887351,0.9122550508
1.680,0.1,0.1738599944,0.9130243923
1.690,0.1,0.1721480907,0.9137852537
1.700,0.1,0.1704528636,0.9145377355
1.710,0.1,0.1687741543,0.9152819371
1.720,0.1,0.1671118054,0.9160179568
1.730,0.1,0.1654656609,0.9167458912
1.740,0.1,0.1638355662,0.9174658358
1.750,0.1,0.1622213681,0.9181778851
1.760,0.1,0.1606229148,0.9188821320
1.770,0.1,0.1590400561,0.9195786684
1.780,0.1,0.1574726427,0.9202675849
1.790,0.1,0.1559205272,0.9209489709
1.800,0.1,0.1543835631,0.9216229149
1.810,0.1,0.1528616056,0.9222895039
1.820,0.1,0.1513545109,0.9229488240
1.830,0.1,0.1498621367,0.9236009601
1.840,0.1,0.1483843420,0.9242459960
1.850,0.1,0.1469209871,0.9248840145
1.860,0.1,0.1454719336,0.9255150974
1.870,0.1,0.1440370442,0.9261393251
1.880,0.1,0.1426161832,0.9267567774
1.890,0.1,0.1412092157,0.9273675328
1.900,0.1,0.1398160085,0.9279716689
1.910,0.1,0.1384364293,0.9285692624
1.920,0.1,0.1370703471,0.9291603887
1.930,0.1,0.1357176324,0.9297451227
1.940,0.1,0.1343781564,0.9303235380
1.950,0.1,0.1330517918,0.9308957073
1.960,0.1,0.1317384126,0.9314617027
1.970,0.1,0.1304378936,0.9320215949
1.980,0.1,0.1291501110,0.9325754541
1.990,0.1,0.1278749421,0.9331233495
2.000,0.1,0.1266122654,0.9336653493
2.010,0.1,0.1253619605,0.9342015211
2.020,0.1,0.1241239081,0.9347319313
2.030,0.1,0.1228979900,0.9352566458
2.040,0.1,0.1216840890,0.9357757296
2.050,0.1,0.1204820892,0.9362892468
2.060,0.1,0.1192918758,0.9367972607
2.070,0.1,0.1181133348,0.9372998338
2.080,0.1,0.1169463535,0.9377970281
2.090,0.1,0.1157908202,0.9382889043
2.100,0.1,0.1146466242,0.9387755229
2.110,0.1,0.1135136559,0.9392569434
2.120,0.1,0.1123918066,0.9397332244
2.130,0.1,0.1112809689,0.9402044241
2.140,0.1,0.1101810360,0.9406705998
2.150,0.1,0.1090919025,0.9411318082
2.160,0.1,0.1080134638,0.9415881051
2.170,0.1,0.1069456162,0.9420395458
2.180,0.1,0.1058882572,0.9424861849
2.190,0.1,0.1048412851,0.9429280764
2.200,0.1,0.1038045992,0.9433652734
2.210,0.1,0.1027780997,0.9437978285
2.220,0.1,0.1017616878,0.9442257938
2.230,0.1,0.1007552657,0.9446492205
2.240,0.1,0.0997587365,0.9450681594
2.250,0.1,0.0987720040,0.9454826606
2.260,0.1,0.0977949731,0.9458927734
2.270,0.1,0.0968275497,0.9462985470
2.280,0.1,0.0958696403,0.9467000294
2.290,0.1,0.0949211526,0.9470972685
2.300,0.1,0.0939819950,0.9474903114
2.310,0.1,0.0930520767,0.9478792047
2.320,0.1,0.0921313080,0.9482639943
2.330,0.1,0.0912195997,0.9486447258
2.340,0.1,0.0903168639,0.9490214441
2.350,0.1,0.0894230131,0.9493941935
2.360,0.1,0.0885379609,0.9497630180
2.370,0.1,0.0876616216,0.9501279608
2.380,0.1,0.0867939103,0.9504890647
2.390,0.1,0.0859347432,0.9508463722
2.400,0.1,0.0850840368,0.9511999249
2.410,0.1,0.0842417088,0.9515497642
2.420,0.1,0.0834076775,0.9518959309
2.430,0.1,0.0825818620,0.9522384654
2.440,0.1,0.0817641823,0.9525774074
2.450,0.1,0.0809545589,0.9529127965
2.460,0.1,0.0801529133,0.9532446715
2.470,0.1,0.0793591677,0.9535730709
2.480,0.1,0.0785732450,0.9538980327
2.490,0.1,0.0777950687,0.9542195944
2.500,0.1,0.0770245634,0.9545377933
2.510,0.1,0.0762616540,0.9548526660
2.520,0.1,0.0755062665,0.9551642487
2.530,0.1,0.0747583273,0.9554725774
2.540,0.1,0.0740177637,0.9557776874
2.550,0.1,0.0732845036,0.9560796137
2.560,0.1,0.0725584756,0.9563783910
2.570,0.1,0.0718396090,0.9566740535
2.580,0.1,0.0711278339,0.9569666349
2.590,0.1,0.0704230808,0.9572561686
2.600,0.1,0.0697252811,0.9575426878
2.610,0.1,0.0690343668,0.9578262250
2.620,0.1,0.0683502704,0.9581068125
2.630,0.1,0.0676729254,0.9583844822
2.640,0.1,0.0670022656,0.9586592656
2.650,0.1,0.0663382255,0.9589311939
2.660,0.1,0.0656807404,0.9592002979
2.670,0.1,0.0650297461,0.9594666080
2.680,0.1,0.0643851790,0.9597301544
2.690,0.1,0.0637469762,0.9599909668
2.700,0.1,0.0631150752,0.9602490746
2.710,0.1,0.0624894144,0.9605045068
2.720,0.1,0.0618699326,0.9607572923
2.730,0.1,0.0612565692,0.9610074595
2.740,0.1,0.0606492643,0.9612550364
2.750,0.1,0.0600479585,0.9615000509
2.760,0.1,0.0594525929,0.9617425303
2.770,0.1,0.0588631093,0.9619825018
2.780,0.1,0.0582794499,0.9622199923
2.790,0.1,0.0577015577,0.9624550283
2.800,0.1,0.0571293761,0.9626876361
2.810,0.1,0.0565628490,0.9629178415
2.820,0.1,0.0560019209,0.9631456702
2.830,0.1,0.0554465368,0.9633711476
2.840,0.1,0.0548966425,0.9635942987
2.850,0.1,0.0543521838,0.9638151483
2.860,0.1,0.0538131075,0.9640337210
2.870,0.1,0.0532793608,0.9642500409
2.880,0.1,0.0527508912,0.9644641320
2.890,0.1,0.0522276468,0.9646760181
2.900,0.1,0.0517095765,0.9648857224
2.910,0.1,0.0511966293,0.9650932683
2.920,0.1,0.0506887549,0.9652986785
2.930,0.1,0.0501859035,0.9655019757
2.940,0.1,0.0496880255,0.9657031824
2.950,0.1,0.0491950723,0.9659023207
2.960,0.1,0.0487069953,0.9660994124
2.970,0.1,0.0482237465,0.9662944792
2.980,0.1,0.0477452786,0.9664875426
2.990,0.1,0.0472715444,0.9666786236
3.000,0.1,0.0468024975,0.9668677433
3.010,0.1,0.0463380917,0.9670549223
3.020,0.1,0.0458782813,0.9672401812
3.030,0.1,0.0454230211,0.9674235401
3.040,0.1,0.0449722663,0.9676050191
3.050,0.1,0.0445259727,0.9677846380
3.060,0.1,0.0440840962,0.9679624164
3.070,0.1,0.0436465934,0.9681383737
3.080,0.1,0.0432134212,0.9683125289
3.090,0.1,0.0427845370,0.9684849011
3.100,0.1,0.0423598986,0.9686555090
3.110,0.1,0.0419394641,0.9688243711
3.120,0.1,0.0415231921,0.9689915057
3.130,0.1,0.0411110417,0.9691569310
3.140,0.1,0.0407029721,0.9693206649
3.150,0.1,0.0402989433,0.9694827251
