# Source Data for Fig. 7c: burst leakage model, k1 = k2 = k = 1
# Recomputed from the closed forms in the paper, not from the co-author's code.
# Input state alpha = sqrt(0.6), beta = sqrt(0.4).
time,gamma,expected_holevo_bits,eve_fidelity
1.890,0.0,0.1510718088,0.9244640956
1.900,0.0,0.1495686192,0.9252156904
1.910,0.0,0.1480803866,0.9259598067
1.920,0.0,0.1466069621,0.9266965189
1.930,0.0,0.1451481985,0.9274259008
1.940,0.0,0.1437039498,0.9281480251
1.950,0.0,0.1422740716,0.9288629642
1.960,0.0,0.1408584209,0.9295707895
1.970,0.0,0.1394568562,0.9302715719
1.980,0.0,0.1380692373,0.9309653813
1.990,0.0,0.1366954254,0.9316522873
2.000,0.0,0.1353352832,0.9323323584
2.010,0.0,0.1339886747,0.9330056627
2.020,0.0,0.1326554651,0.9336722675
2.030,0.0,0.1313355211,0.9343322394
2.040,0.0,0.1300287109,0.9349856446
2.050,0.0,0.1287349036,0.9356325482
2.060,0.0,0.1274539699,0.9362730151
2.070,0.0,0.1261857817,0.9369071091
2.080,0.0,0.1249302122,0.9375348939
2.090,0.0,0.1236871358,0.9381564321
2.100,0.0,0.1224564283,0.9387717859
2.110,0.0,0.1212379664,0.9393810168
2.120,0.0,0.1200316285,0.9399841857
2.130,0.0,0.1188372939,0.9405813531
2.140,0.0,0.1176548430,0.9411725785
2.150,0.0,0.1164841578,0.9417579211
2.160,0.0,0.1153251210,0.9423374395
2.170,0.0,0.1141776169,0.9429111915
2.180,0.0,0.1130415306,0.9434792347
2.190,0.0,0.1119167486,0.9440416257
2.200,0.0,0.1108031584,0.9445984208
2.210,0.0,0.1097006485,0.9451496757
2.220,0.0,0.1086091088,0.9456954456
2.230,0.0,0.1075284301,0.9462357849
2.240,0.0,0.1064585044,0.9467707478
2.250,0.0,0.1053992246,0.9473003877
2.260,0.0,0.1043504848,0.9478247576
2.270,0.0,0.1033121801,0.9483439100
2.280,0.0,0.1022842067,0.9488578966
2.290,0.0,0.1012664619,0.9493667691
2.300,0.0,0.1002588437,0.9498705781
2.310,0.0,0.0992612516,0.9503693742
2.320,0.0,0.0982735856,0.9508632072
2.330,0.0,0.0972957471,0.9513521265
2.340,0.0,0.0963276382,0.9518361809
2.350,0.0,0.0953691622,0.9523154189
2.360,0.0,0.0944202232,0.9527898884
2.370,0.0,0.0934807263,0.9532596369
2.380,0.0,0.0925505775,0.9537247112
2.390,0.0,0.0916296839,0.9541851581
2.400,0.0,0.0907179533,0.9546410234
2.410,0.0,0.0898152946,0.9550923527
2.420,0.0,0.0889216175,0.9555391913
2.430,0.0,0.0880368326,0.9559815837
2.440,0.0,0.0871608515,0.9564195743
2.450,0.0,0.0862935865,0.9568532068
2.460,0.0,0.0854349510,0.9572825245
2.470,0.0,0.0845848590,0.9577075705
2.480,0.0,0.0837432256,0.9581283872
2.490,0.0,0.0829099666,0.9585450167
2.500,0.0,0.0820849986,0.9589575007
2.510,0.0,0.0812682392,0.9593658804
2.520,0.0,0.0804596067,0.9597701966
2.530,0.0,0.0796590203,0.9601704899
2.540,0.0,0.0788663998,0.9605668001
2.550,0.0,0.0780816660,0.9609591670
2.560,0.0,0.0773047404,0.9613476298
2.570,0.0,0.0765355454,0.9617322273
2.580,0.0,0.0757740040,0.9621129980
2.590,0.0,0.0750200401,0.9624899800
2.600,0.0,0.0742735782,0.9628632109
2.610,0.0,0.0735345438,0.9632327281
2.620,0.0,0.0728028628,0.9635985686
2.630,0.0,0.0720784622,0.9639607689
2.640,0.0,0.0713612696,0.9643193652
2.650,0.0,0.0706512131,0.9646743935
2.660,0.0,0.0699482217,0.9650258891
2.670,0.0,0.0692522253,0.9653738873
2.680,0.0,0.0685631542,0.9657184229
2.690,0.0,0.0678809394,0.9660595303
2.700,0.0,0.0672055127,0.9663972436
2.710,0.0,0.0665368067,0.9667315966
2.720,0.0,0.0658747544,0.9670626228
2.730,0.0,0.0652192897,0.9673903552
2.740,0.0,0.0645703469,0.9677148266
2.750,0.0,0.0639278612,0.9680360694
2.760,0.0,0.0632917684,0.9683541158
2.770,0.0,0.0626620047,0.9686689976
2.780,0.0,0.0620385074,0.9689807463
2.790,0.0,0.0614212139,0.9692893930
2.800,0.0,0.0608100626,0.9695949687
2.810,0.0,0.0602049924,0.9698975038
2.820,0.0,0.0596059427,0.9701970286
2.830,0.0,0.0590128537,0.9704935732
2.840,0.0,0.0584256660,0.9707871670
2.850,0.0,0.0578443209,0.9710778396
2.860,0.0,0.0572687603,0.9713656199
2.870,0.0,0.0566989266,0.9716505367
2.880,0.0,0.0561347628,0.9719326186
2.890,0.0,0.0555762126,0.9722118937
2.900,0.0,0.0550232201,0.9724883900
2.910,0.0,0.0544757299,0.9727621351
2.920,0.0,0.0539336873,0.9730331563
2.930,0.0,0.0533970381,0.9733014809
2.940,0.0,0.0528657287,0.9735671356
2.950,0.0,0.0523397059,0.9738301470
2.960,0.0,0.0518189172,0.9740905414
2.970,0.0,0.0513033103,0.9743483448
2.980,0.0,0.0507928339,0.9746035831
2.990,0.0,0.0502874367,0.9748562816
3.000,0.0,0.0497870684,0.9751064658
3.010,0.0,0.0492916788,0.9753541606
3.020,0.0,0.0488012184,0.9755993908
3.030,0.0,0.0483156381,0.9758421809
3.040,0.0,0.0478348895,0.9760825553
3.050,0.0,0.0473589244,0.9763205378
3.060,0.0,0.0468876952,0.9765561524
3.070,0.0,0.0464211549,0.9767894226
3.080,0.0,0.0459592566,0.9770203717
3.090,0.0,0.0455019544,0.9772490228
3.100,0.0,0.0450492024,0.9774753988
3.110,0.0,0.0446009553,0.9776995223
3.120,0.0,0.0441571684,0.9779214158
3.130,0.0,0.0437177973,0.9781411014
3.140,0.0,0.0432827979,0.9783586010
3.150,0.0,0.0428521269,0.9785739366
3.160,0.0,0.0424257411,0.9787871295
3.170,0.0,0.0420035979,0.9789982010
3.180,0.0,0.0415856551,0.9792071724
3.190,0.0,0.0411718709,0.9794140645
3.200,0.0,0.0407622040,0.9796188980
3.210,0.0,0.0403566133,0.9798216934
3.220,0.0,0.0399550583,0.9800224709
3.230,0.0,0.0395574988,0.9802212506
3.240,0.0,0.0391638951,0.9804180525
3.250,0.0,0.0387742078,0.9806128961
3.260,0.0,0.0383883980,0.9808058010
3.270,0.0,0.0380064271,0.9809967865
3.280,0.0,0.0376282568,0.9811858716
3.290,0.0,0.0372538494,0.9813730753
3.300,0.0,0.0368831674,0.9815584163
3.310,0.0,0.0365161738,0.9817419131
3.320,0.0,0.0361528318,0.9819235841
3.330,0.0,0.0357931051,0.9821034475
3.340,0.0,0.0354369577,0.9822815211
3.350,0.0,0.0350843541,0.9824578229
3.360,0.0,0.0347352589,0.9826323705
3.370,0.0,0.0343896373,0.9828051813
3.380,0.0,0.0340474547,0.9829762726
3.390,0.0,0.0337086769,0.9831456616
3.400,0.0,0.0333732700,0.9833133650
3.410,0.0,0.0330412004,0.9834793998
3.420,0.0,0.0327124349,0.9836437825
3.430,0.0,0.0323869408,0.9838065296
3.440,0.0,0.0320646853,0.9839676573
3.450,0.0,0.0317456364,0.9841271818
3.460,0.0,0.0314297620,0.9842851190
3.470,0.0,0.0311170307,0.9844414847
3.480,0.0,0.0308074110,0.9845962945
3.490,0.0,0.0305008722,0.9847495639
3.500,0.0,0.0301973834,0.9849013083
3.510,0.0,0.0298969144,0.9850515428
3.520,0.0,0.0295994352,0.9852002824
3.530,0.0,0.0293049159,0.9853475421
3.540,0.0,0.0290133271,0.9854933365
3.550,0.0,0.0287246397,0.9856376802
3.560,0.0,0.0284388247,0.9857805876
3.570,0.0,0.0281558537,0.9859220732
3.580,0.0,0.0278756983,0.9860621509
3.590,0.0,0.0275983304,0.9862008348
3.600,0.0,0.0273237224,0.9863381388
3.610,0.0,0.0270518469,0.9864740766
3.620,0.0,0.0267826765,0.9866086618
3.630,0.0,0.0265161844,0.9867419078
3.640,0.0,0.0262523440,0.9868738280
3.650,0.0,0.0259911288,0.9870044356
3.660,0.0,0.0257325127,0.9871337436
3.670,0.0,0.0254764699,0.9872617650
3.680,0.0,0.0252229748,0.9873885126
3.690,0.0,0.0249720020,0.9875139990
3.700,0.0,0.0247235265,0.9876382368
3.710,0.0,0.0244775233,0.9877612384
3.720,0.0,0.0242339678,0.9878830161
3.730,0.0,0.0239928358,0.9880035821
3.740,0.0,0.0237541031,0.9881229484
3.750,0.0,0.0235177459,0.9882411271
3.760,0.0,0.0232837404,0.9883581298
3.770,0.0,0.0230520633,0.9884739684
3.780,0.0,0.0228226914,0.9885886543
3.790,0.0,0.0225956019,0.9887021991
3.800,0.0,0.0223707719,0.9888146141
3.810,0.0,0.0221481790,0.9889259105
3.820,0.0,0.0219278009,0.9890360996
3.830,0.0,0.0217096156,0.9891451922
3.840,0.0,0.0214936013,0.9892531993
3.850,0.0,0.0212797364,0.9893601318
3.860,0.0,0.0210679995,0.9894660002
3.870,0.0,0.0208583694,0.9895708153
3.880,0.0,0.0206508252,0.9896745874
3.890,0.0,0.0204453460,0.9897773270
3.900,0.0,0.0202419114,0.9898790443
3.910,0.0,0.0200405011,0.9899797495
3.920,0.0,0.0198410947,0.9900794526
3.930,0.0,0.0196436726,0.9901781637
3.940,0.0,0.0194482147,0.9902758926
3.950,0.0,0.0192547018,0.9903726491
3.960,0.0,0.0190631143,0.9904684429
3.970,0.0,0.0188734331,0.9905632834
3.980,0.0,0.0186856393,0.9906571803
3.990,0.0,0.0184997141,0.9907501429
4.000,0.0,0.0183156389,0.9908421806
4.010,0.0,0.0181333952,0.9909333024
4.020,0.0,0.0179529649,0.9910235175
4.030,0.0,0.0177743300,0.9911128350
4.040,0.0,0.0175974724,0.9912012638
4.050,0.0,0.0174223746,0.9912888127
4.060,0.0,0.0172490191,0.9913754904
4.070,0.0,0.0170773885,0.9914613057
4.080,0.0,0.0169074657,0.9915462672
4.090,0.0,0.0167392336,0.9916303832
4.100,0.0,0.0165726754,0.9917136623
4.110,0.0,0.0164077745,0.9917961127
4.120,0.0,0.0162445144,0.9918777428
4.130,0.0,0.0160828788,0.9919585606
4.140,0.0,0.0159228515,0.9920385742
4.150,0.0,0.0157644165,0.9921177918
4.160,0.0,0.0156075579,0.9921962210
4.170,0.0,0.0154522601,0.9922738699
4.180,0.0,0.0152985076,0.9923507462
4.190,0.0,0.0151462849,0.9924268576
4.200,0.0,0.0149955768,0.9925022116
4.210,0.0,0.0148463683,0.9925768158
4.220,0.0,0.0146986445,0.9926506777
4.230,0.0,0.0145523905,0.9927238047
4.240,0.0,0.0144075918,0.9927962041
4.250,0.0,0.0142642339,0.9928678830
4.260,0.0,0.0141223024,0.9929388488
4.270,0.0,0.0139817832,0.9930091084
4.280,0.0,0.0138426621,0.9930786690
4.290,0.0,0.0137049253,0.9931475374
4.300,0.0,0.0135685590,0.9932157205
4.310,0.0,0.0134335496,0.9932832252
4.320,0.0,0.0132998835,0.9933500582
4.330,0.0,0.0131675475,0.9934162263
4.340,0.0,0.0130365282,0.9934817359
4.350,0.0,0.0129068126,0.9935465937
4.360,0.0,0.0127783876,0.9936108062
4.370,0.0,0.0126512406,0.9936743797
4.380,0.0,0.0125253586,0.9937373207
4.390,0.0,0.0124007292,0.9937996354
4.400,0.0,0.0122773399,0.9938613300
4.410,0.0,0.0121551783,0.9939224108
4.420,0.0,0.0120342323,0.9939828839
4.430,0.0,0.0119144897,0.9940427552
4.440,0.0,0.0117959385,0.9941020307
4.450,0.0,0.0116785670,0.9941607165
4.460,0.0,0.0115623633,0.9942188184
4.470,0.0,0.0114473159,0.9942763421
4.480,0.0,0.0113334132,0.9943332934
4.490,0.0,0.0112206438,0.9943896781
4.500,0.0,0.0111089965,0.9944455017
4.510,0.0,0.0109984602,0.9945007699
4.520,0.0,0.0108890237,0.9945554882
4.530,0.0,0.0107806761,0.9946096620
4.540,0.0,0.0106734066,0.9946632967
4.550,0.0,0.0105672044,0.9947163978
4.560,0.0,0.0104620589,0.9947689705
4.570,0.0,0.0103579597,0.9948210201
4.580,0.0,0.0102548963,0.9948725519
4.590,0.0,0.0101528584,0.9949235708
4.600,0.0,0.0100518357,0.9949740821
4.610,0.0,0.0099518183,0.9950240908
4.620,0.0,0.0098527961,0.9950736020
4.630,0.0,0.0097547591,0.9951226204
4.640,0.0,0.0096576976,0.9951711512
4.650,0.0,0.0095616019,0.9952191990
4.660,0.0,0.0094664624,0.9952667688
4.670,0.0,0.0093722695,0.9953138652
4.680,0.0,0.0092790139,0.9953604931
4.690,0.0,0.0091866862,0.9954066569
4.700,0.0,0.0090952771,0.9954523614
4.710,0.0,0.0090047776,0.9954976112
4.720,0.0,0.0089151785,0.9955424107
4.730,0.0,0.0088264710,0.9955867645
4.740,0.0,0.0087386462,0.9956306769
4.750,0.0,0.0086516952,0.9956741524
4.760,0.0,0.0085656094,0.9957171953
4.770,0.0,0.0084803802,0.9957598099
4.780,0.0,0.0083959990,0.9958020005
4.790,0.0,0.0083124574,0.9958437713
4.800,0.0,0.0082297470,0.9958851265
4.810,0.0,0.0081478597,0.9959260702
4.820,0.0,0.0080667871,0.9959666064
4.830,0.0,0.0079865213,0.9960067394
4.840,0.0,0.0079070541,0.9960464730
4.850,0.0,0.0078283775,0.9960858112
4.860,0.0,0.0077504839,0.9961247581
4.870,0.0,0.0076733653,0.9961633174
4.880,0.0,0.0075970140,0.9962014930
4.890,0.0,0.0075214225,0.9962392888
4.900,0.0,0.0074465831,0.9962767085
4.910,0.0,0.0073724883,0.9963137558
4.920,0.0,0.0072991308,0.9963504346
4.930,0.0,0.0072265033,0.9963867484
4.940,0.0,0.0071545984,0.9964227008
4.950,0.0,0.0070834089,0.9964582955
4.960,0.0,0.0070129278,0.9964935361
4.970,0.0,0.0069431480,0.9965284260
4.980,0.0,0.0068740626,0.9965629687
4.990,0.0,0.0068056645,0.9965971678
5.000,0.0,0.0067379470,0.9966310265
0.000,0.1,0.8899796402,0.5000000000
0.010,0.1,0.8811241949,0.5048296758
0.020,0.1,0.8723568626,0.5096112955
0.030,0.1,0.8636767668,0.5143453374
0.040,0.1,0.8550830394,0.5190322747
0.050,0.1,0.8465748210,0.5236725762
0.060,0.1,0.8381512608,0.5282667060
0.070,0.1,0.8298115164,0.5328151233
0.080,0.1,0.8215547539,0.5373182832
0.090,0.1,0.8133801475,0.5417766359
0.100,0.1,0.8052868798,0.5461906273
0.110,0.1,0.7972741415,0.5505606987
0.120,0.1,0.7893411312,0.5548872871
0.130,0.1,0.7814870557,0.5591708253
0.140,0.1,0.7737111296,0.5634117416
0.150,0.1,0.7660125752,0.5676104600
0.160,0.1,0.7583906227,0.5717674005
0.170,0.1,0.7508445100,0.5758829787
0.180,0.1,0.7433734823,0.5799576063
0.190,0.1,0.7359767925,0.5839916906
0.200,0.1,0.7286537011,0.5879856352
0.210,0.1,0.7214034756,0.5919398393
0.220,0.1,0.7142253911,0.5958546984
0.230,0.1,0.7071187297,0.5997306040
0.240,0.1,0.7000827808,0.6035679438
0.250,0.1,0.6931168407,0.6073671013
0.260,0.1,0.6862202129,0.6111284566
0.270,0.1,0.6793922077,0.6148523858
0.280,0.1,0.6726321423,0.6185392613
0.290,0.1,0.6659393407,0.6221894518
0.300,0.1,0.6593131335,0.6258033222
0.310,0.1,0.6527528582,0.6293812341
0.320,0.1,0.6462578588,0.6329235451
0.330,0.1,0.6398274856,0.6364306095
0.340,0.1,0.6334610958,0.6399027781
0.350,0.1,0.6271580526,0.6433403980
0.360,0.1,0.6209177257,0.6467438130
0.370,0.1,0.6147394911,0.6501133635
0.380,0.1,0.6086227309,0.6534493864
0.390,0.1,0.6025668336,0.6567522153
0.400,0.1,0.5965711934,0.6600221805
0.410,0.1,0.5906352109,0.6632596090
0.420,0.1,0.5847582923,0.6664648246
0.430,0.1,0.5789398501,0.6696381477
0.440,0.1,0.5731793023,0.6727798958
0.450,0.1,0.5674760730,0.6758903829
0.460,0.1,0.5618295917,0.6789699201
0.470,0.1,0.5562392939,0.6820188155
0.480,0.1,0.5507046204,0.6850373738
0.490,0.1,0.5452250179,0.6880258970
0.500,0.1,0.5397999383,0.6909846839
0.510,0.1,0.5344288392,0.6939140304
0.520,0.1,0.5291111834,0.6968142293
0.530,0.1,0.5238464392,0.6996855708
0.540,0.1,0.5186340800,0.7025283420
0.550,0.1,0.5134735847,0.7053428272
0.560,0.1,0.5083644371,0.7081293077
0.570,0.1,0.5033061265,0.7108880623
0.580,0.1,0.4982981468,0.7136193668
0.590,0.1,0.4933399974,0.7163234944
0.600,0.1,0.4884311825,0.7190007155
0.610,0.1,0.4835712110,0.7216512978
0.620,0.1,0.4787595970,0.7242755064
0.630,0.1,0.4739958595,0.7268736036
0.640,0.1,0.4692795219,0.7294458493
0.650,0.1,0.4646101126,0.7319925008
0.660,0.1,0.4599871647,0.7345138127
0.670,0.1,0.4554102160,0.7370100371
0.680,0.1,0.4508788086,0.7394814236
0.690,0.1,0.4463924895,0.7419282194
0.700,0.1,0.4419508100,0.7443506692
0.710,0.1,0.4375533260,0.7467490153
0.720,0.1,0.4331995976,0.7491234974
0.730,0.1,0.4288891896,0.7514743530
0.740,0.1,0.4246216709,0.7538018172
0.750,0.1,0.4203966147,0.7561061227
0.760,0.1,0.4162135985,0.7583875000
0.770,0.1,0.4120722040,0.7606461772
0.780,0.1,0.4079720170,0.7628823803
0.790,0.1,0.4039126276,0.7650963327
0.800,0.1,0.3998936298,0.7672882559
0.810,0.1,0.3959146217,0.7694583691
0.820,0.1,0.3919752054,0.7716068894
0.830,0.1,0.3880749870,0.7737340315
0.840,0.1,0.3842135763,0.7758400082
0.850,0.1,0.3803905874,0.7779250301
0.860,0.1,0.3766056378,0.7799893056
0.870,0.1,0.3728583491,0.7820330413
0.880,0.1,0.3691483465,0.7840564415
0.890,0.1,0.3654752591,0.7860597085
0.900,0.1,0.3618387195,0.7880430426
0.910,0.1,0.3582383641,0.7900066423
0.920,0.1,0.3546738328,0.7919507038
0.930,0.1,0.3511447692,0.7938754215
0.940,0.1,0.3476508204,0.7957809881
0.950,0.1,0.3441916369,0.7976675939
0.960,0.1,0.3407668729,0.7995354276
0.970,0.1,0.3373761859,0.8013846761
0.980,0.1,0.3340192367,0.8032155243
0.990,0.1,0.3306956898,0.8050281553
1.000,0.1,0.3274052127,0.8068227502
1.010,0.1,0.3241474764,0.8085994887
1.020,0.1,0.3209221551,0.8103585483
1.030,0.1,0.3177289263,0.8121001049
1.040,0.1,0.3145674707,0.8138243328
1.050,0.1,0.3114374721,0.8155314043
1.060,0.1,0.3083386174,0.8172214902
1.070,0.1,0.3052705969,0.8188947595
1.080,0.1,0.3022331037,0.8205513794
1.090,0.1,0.2992258341,0.8221915157
1.100,0.1,0.2962484873,0.8238153324
1.110,0.1,0.2933007656,0.8254229918
1.120,0.1,0.2903823742,0.8270146547
1.130,0.1,0.2874930213,0.8285904804
1.140,0.1,0.2846324180,0.8301506263
1.150,0.1,0.2818002781,0.8316952485
1.160,0.1,0.2789963185,0.8332245014
1.170,0.1,0.2762202587,0.8347385380
1.180,0.1,0.2734718212,0.8362375097
1.190,0.1,0.2707507311,0.8377215664
1.200,0.1,0.2680567164,0.8391908565
1.210,0.1,0.2653895075,0.8406455269
1.220,0.1,0.2627488377,0.8420857231
1.230,0.1,0.2601344431,0.8435115891
1.240,0.1,0.2575460622,0.8449232675
1.250,0.1,0.2549834360,0.8463208994
1.260,0.1,0.2524463085,0.8477046247
1.270,0.1,0.2499344257,0.8490745817
1.280,0.1,0.2474475366,0.8504309074
1.290,0.1,0.2449853925,0.8517737374
1.300,0.1,0.2425477471,0.8531032061
1.310,0.1,0.2401343567,0.8544194463
1.320,0.1,0.2377449799,0.8557225897
1.330,0.1,0.2353793779,0.8570127666
1.340,0.1,0.2330373139,0.8582901060
1.350,0.1,0.2307185539,0.8595547357
1.360,0.1,0.2284228659,0.8608067821
1.370,0.1,0.2261500204,0.8620463705
1.380,0.1,0.2238997901,0.8632736247
1.390,0.1,0.2216719500,0.8644886676
1.400,0.1,0.2194662773,0.8656916206
1.410,0.1,0.2172825513,0.8668826039
1.420,0.1,0.2151205538,0.8680617369
1.430,0.1,0.2129800685,0.8692291372
1.440,0.1,0.2108608814,0.8703849217
1.450,0.1,0.2087627806,0.8715292060
1.460,0.1,0.2066855562,0.8726621044
1.470,0.1,0.2046290006,0.8737837303
1.480,0.1,0.2025929080,0.8748941959
1.490,0.1,0.2005770749,0.8759936121
1.500,0.1,0.1985812997,0.8770820890
1.510,0.1,0.1966053827,0.8781597353
1.520,0.1,0.1946491265,0.8792266589
1.530,0.1,0.1927123353,0.8802829664
1.540,0.1,0.1907948155,0.8813287635
1.550,0.1,0.1888963754,0.8823641547
1.560,0.1,0.1870168250,0.8833892436
1.570,0.1,0.1851559765,0.8844041327
1.580,0.1,0.1833136438,0.8854089235
1.590,0.1,0.1814896426,0.8864037165
1.600,0.1,0.1796837905,0.8873886111
1.610,0.1,0.1778959069,0.8883637058
1.620,0.1,0.1761258130,0.8893290982
1.630,0.1,0.1743733319,0.8902848847
1.640,0.1,0.1726382883,0.8912311610
1.650,0.1,0.1709205086,0.8921680218
1.660,0.1,0.1692198211,0.8930955606
1.670,0.1,0.1675360558,0.8940138702
1.680,0.1,0.1658690441,0.8949230425
1.690,0.1,0.1642186196,0.8958231684
1.700,0.1,0.1625846170,0.8967143379
1.710,0.1,0.1609668730,0.8975966401
1.720,0.1,0.1593652259,0.8984701632
1.730,0.1,0.1577795154,0.8993349947
1.740,0.1,0.1562095830,0.9001912209
1.750,0.1,0.1546552717,0.9010389275
1.760,0.1,0.1531164260,0.9018781993
1.770,0.1,0.1515928921,0.9027091202
1.780,0.1,0.1500845176,0.9035317734
1.790,0.1,0.1485911517,0.9043462409
1.800,0.1,0.1471126451,0.9051526044
1.810,0.1,0.1456488498,0.9059509445
1.820,0.1,0.1441996195,0.9067413409
1.830,0.1,0.1427648093,0.9075238728
1.840,0.1,0.1413442758,0.9082986183
1.850,0.1,0.1399378767,0.9090656550
1.860,0.1,0.1385454716,0.9098250595
1.870,0.1,0.1371669211,0.9105769078
1.880,0.1,0.1358020874,0.9113212752
1.890,0.1,0.1344508341,0.9120582359
1.900,0.1,0.1331130259,0.9127878638
1.910,0.1,0.1317885292,0.9135102317
1.920,0.1,0.1304772114,0.9142254120
1.930,0.1,0.1291789415,0.9149334761
1.940,0.1,0.1278935895,0.9156344948
1.950,0.1,0.1266210270,0.9163285383
1.960,0.1,0.1253611268,0.9170156759
1.970,0.1,0.1241137627,0.9176959765
1.980,0.1,0.1228788102,0.9183695079
1.990,0.1,0.1216561456,0.9190363375
2.000,0.1,0.1204456467,0.9196965321
2.010,0.1,0.1192471925,0.9203501576
2.020,0.1,0.1180606631,0.9209972795
2.030,0.1,0.1168859399,0.9216379624
2.040,0.1,0.1157229053,0.9222722704
2.050,0.1,0.1145714432,0.9229002669
2.060,0.1,0.1134314383,0.9235220148
2.070,0.1,0.1123027766,0.9241375761
2.080,0.1,0.1111853453,0.9247470125
2.090,0.1,0.1100790326,0.9253503850
2.100,0.1,0.1089837280,0.9259477537
2.110,0.1,0.1078993218,0.9265391786
2.120,0.1,0.1068257056,0.9271247187
2.130,0.1,0.1057627720,0.9277044325
2.140,0.1,0.1047104149,0.9282783781
2.150,0.1,0.1036685288,0.9288466129
2.160,0.1,0.1026370097,0.9294091936
2.170,0.1,0.1016157544,0.9299661765
2.180,0.1,0.1006046608,0.9305176174
2.190,0.1,0.0996036277,0.9310635713
2.200,0.1,0.0986125550,0.9316040930
2.210,0.1,0.0976313437,0.9321392363
2.220,0.1,0.0966598956,0.9326690549
2.230,0.1,0.0956981136,0.9331936017
2.240,0.1,0.0947459014,0.9337129291
2.250,0.1,0.0938031640,0.9342270892
2.260,0.1,0.0928698069,0.9347361333
2.270,0.1,0.0919457369,0.9352401123
2.280,0.1,0.0910308615,0.9357390766
2.290,0.1,0.0901250893,0.9362330762
2.300,0.1,0.0892283297,0.9367221603
2.310,0.1,0.0883404930,0.9372063781
2.320,0.1,0.0874614904,0.9376857777
2.330,0.1,0.0865912340,0.9381604073
2.340,0.1,0.0857296368,0.9386303142
2.350,0.1,0.0848766127,0.9390955455
2.360,0.1,0.0840320763,0.9395561476
2.370,0.1,0.0831959431,0.9400121667
2.380,0.1,0.0823681297,0.9404636483
2.390,0.1,0.0815485531,0.9409106376
2.400,0.1,0.0807371314,0.9413531792
2.410,0.1,0.0799337836,0.9417913175
2.420,0.1,0.0791384291,0.9422250963
2.430,0.1,0.0783509886,0.9426545589
2.440,0.1,0.0775713832,0.9430797482
2.450,0.1,0.0767995351,0.9435007069
2.460,0.1,0.0760353669,0.9439174769
2.470,0.1,0.0752788024,0.9443301001
2.480,0.1,0.0745297658,0.9447386175
2.490,0.1,0.0737881822,0.9451430701
2.500,0.1,0.0730539775,0.9455434984
2.510,0.1,0.0723270783,0.9459399423
2.520,0.1,0.0716074119,0.9463324416
2.530,0.1,0.0708949062,0.9467210354
2.540,0.1,0.0701894901,0.9471057626
2.550,0.1,0.0694910930,0.9474866618
2.560,0.1,0.0687996451,0.9478637709
2.570,0.1,0.0681150772,0.9482371277
2.580,0.1,0.0674373208,0.9486067696
2.590,0.1,0.0667663083,0.9489727335
2.600,0.1,0.0661019724,0.9493350560
2.610,0.1,0.0654442468,0.9496937733
2.620,0.1,0.0647930657,0.9500489213
2.630,0.1,0.0641483639,0.9504005355
2.640,0.1,0.0635100770,0.9507486511
2.650,0.1,0.0628781412,0.9510933029
2.660,0.1,0.0622524932,0.9514345254
2.670,0.1,0.0616330706,0.9517723526
2.680,0.1,0.0610198113,0.9521068184
2.690,0.1,0.0604126540,0.9524379562
2.700,0.1,0.0598115381,0.9527657991
2.710,0.1,0.0592164033,0.9530903800
2.720,0.1,0.0586271902,0.9534117312
2.730,0.1,0.0580438400,0.9537298849
2.740,0.1,0.0574662941,0.9540448729
2.750,0.1,0.0568944949,0.9543567268
2.760,0.1,0.0563283852,0.9546654776
2.770,0.1,0.0557679084,0.9549711563
2.780,0.1,0.0552130085,0.9552737935
2.790,0.1,0.0546636299,0.9555734194
2.800,0.1,0.0541197177,0.9558700639
2.810,0.1,0.0535812175,0.9561637568
2.820,0.1,0.0530480754,0.9564545274
2.830,0.1,0.0525202383,0.9567424048
2.840,0.1,0.0519976532,0.9570274177
2.850,0.1,0.0514802679,0.9573095948
2.860,0.1,0.0509680307,0.9575889641
2.870,0.1,0.0504608903,0.9578655536
2.880,0.1,0.0499587960,0.9581393911
2.890,0.1,0.0494616977,0.9584105038
2.900,0.1,0.0489695456,0.9586789189
2.910,0.1,0.0484822905,0.9589446632
2.920,0.1,0.0479998836,0.9592077633
2.930,0.1,0.0475222768,0.9594682455
2.940,0.1,0.0470494222,0.9597261359
2.950,0.1,0.0465812727,0.9599814602
2.960,0.1,0.0461177813,0.9602342440
2.970,0.1,0.0456589017,0.9604845126
2.980,0.1,0.0452045880,0.9607322910
2.990,0.1,0.0447547948,0.9609776039
3.000,0.1,0.0443094772,0.9612204759
3.010,0.1,0.0438685905,0.9614609313
3.020,0.1,0.0434320908,0.9616989941
3.030,0.1,0.0429999342,0.9619346882
3.040,0.1,0.0425720777,0.9621680371
3.050,0.1,0.0421484785,0.9623990641
3.060,0.1,0.0417290941,0.9626277923
3.070,0.1,0.0413138827,0.9628542447
3.080,0.1,0.0409028027,0.9630784438
3.090,0.1,0.0404958130,0.9633004121
3.100,0.1,0.0400928729,0.9635201718
3.110,0.1,0.0396939422,0.9637377449
3.120,0.1,0.0392989809,0.9639531530
3.130,0.1,0.0389079495,0.9641664178
3.140,0.1,0.0385208089,0.9643775606
3.150,0.1,0.0381375205,0.9645866025
3.160,0.1,0.0377580458,0.9647935644
3.170,0.1,0.0373823470,0.9649984670
3.180,0.1,0.0370103864,0.9652013307
